"id","name","archetype","home_city","level_policy","team_theme","starts_battle","reward_marks","dialogue_key","world_role","placed_in_world","placement_kind","can_have_legendary"
"NPC1107","Oren Maren","field_medic","city_27","story_plus_party_scaled","tide","talk_to_battle","1369","dlg_npc1107","simulation_matrix_pool","false","generated_only","false"
"NPC1108","Pax Tor","storm_sailor","city_28","story_plus_party_scaled","verdance","talk_to_battle","1386","dlg_npc1108","simulation_matrix_pool","false","generated_only","false"
"NPC1109","Quin Vale","archive_duelist","city_29","story_plus_party_scaled","stone","talk_to_battle","1403","dlg_npc1109","simulation_matrix_pool","false","generated_only","false"
"NPC1110","Rhea Quill","postgame_master","city_30","story_plus_party_scaled","gale","talk_to_battle","1420","dlg_npc1110","simulation_matrix_pool","false","generated_only","false"
"NPC1111","Senn Nox","route_binder","city_01","story_plus_party_scaled","spark","talk_to_battle","1437","dlg_npc1111","simulation_matrix_pool","false","generated_only","false"
"NPC1112","Talia Reed","city_binder","city_02","story_plus_party_scaled","frost","talk_to_battle","1454","dlg_npc1112","simulation_matrix_pool","false","generated_only","false"
"NPC1113","Uma Esh","arena_apprentice","city_03","story_plus_party_scaled","metal","talk_to_battle","1471","dlg_npc1113","simulation_matrix_pool","false","generated_only","false"
"NPC1114","Venn Rusk","veyr_scout","city_04","story_plus_party_scaled","shade","talk_to_battle","1488","dlg_npc1114","simulation_matrix_pool","false","generated_only","false"
"NPC1115","Wren Voss","relic_hunter","city_05","story_plus_party_scaled","radiant","talk_to_battle","1505","dlg_npc1115","simulation_matrix_pool","false","generated_only","false"
"NPC1116","Xara Rook","prism_student","city_06","story_plus_party_scaled","mind","talk_to_battle","1522","dlg_npc1116","simulation_matrix_pool","false","generated_only","false"
"NPC1117","Yven Fenn","field_medic","city_07","story_plus_party_scaled","echo","talk_to_battle","1539","dlg_npc1117","simulation_matrix_pool","false","generated_only","false"
"NPC1118","Zale Wren","storm_sailor","city_08","story_plus_party_scaled","mind","talk_to_battle","1556","dlg_npc1118","simulation_matrix_pool","false","generated_only","false"
"NPC1119","Ari Pell","archive_duelist","city_09","story_plus_party_scaled","ember","talk_to_battle","1573","dlg_npc1119","simulation_matrix_pool","false","generated_only","false"
"NPC1120","Bela Thane","postgame_master","city_10","story_plus_party_scaled","tide","talk_to_battle","1590","dlg_npc1120","simulation_matrix_pool","false","generated_only","false"
"NPC1121","Cato Silt","route_binder","city_11","story_plus_party_scaled","verdance","talk_to_battle","1607","dlg_npc1121","simulation_matrix_pool","false","generated_only","false"
"NPC1122","Dena Keir","city_binder","city_12","story_plus_party_scaled","stone","talk_to_battle","1624","dlg_npc1122","simulation_matrix_pool","false","generated_only","false"
"NPC1123","Eron Noct","arena_apprentice","city_13","story_plus_party_scaled","gale","talk_to_battle","1641","dlg_npc1123","simulation_matrix_pool","false","generated_only","false"
"NPC1124","Fia Arc","veyr_scout","city_14","story_plus_party_scaled","spark","talk_to_battle","1658","dlg_npc1124","simulation_matrix_pool","false","generated_only","false"
"NPC1125","Garr Holt","relic_hunter","city_15","story_plus_party_scaled","frost","talk_to_battle","1675","dlg_npc1125","simulation_matrix_pool","false","generated_only","false"
"NPC1126","Hale Sol","prism_student","city_16","story_plus_party_scaled","metal","talk_to_battle","1692","dlg_npc1126","simulation_matrix_pool","false","generated_only","false"
"NPC1127","Ira Maren","field_medic","city_17","story_plus_party_scaled","shade","talk_to_battle","1709","dlg_npc1127","simulation_matrix_pool","false","generated_only","false"
"NPC1128","Juno Tor","storm_sailor","city_18","story_plus_party_scaled","radiant","talk_to_battle","1726","dlg_npc1128","simulation_matrix_pool","false","generated_only","false"
"NPC1129","Kira Vale","archive_duelist","city_19","story_plus_party_scaled","mind","talk_to_battle","1743","dlg_npc1129","simulation_matrix_pool","false","generated_only","false"
"NPC1130","Lio Quill","postgame_master","city_20","story_plus_party_scaled","echo","talk_to_battle","1760","dlg_npc1130","simulation_matrix_pool","false","generated_only","false"
"NPC1131","Mira Nox","route_binder","city_21","story_plus_party_scaled","echo","talk_to_battle","1777","dlg_npc1131","simulation_matrix_pool","false","generated_only","false"
"NPC1132","Nox Reed","city_binder","city_22","story_plus_party_scaled","ember","talk_to_battle","1794","dlg_npc1132","simulation_matrix_pool","false","generated_only","false"
"NPC1133","Oren Esh","arena_apprentice","city_23","story_plus_party_scaled","tide","talk_to_battle","1811","dlg_npc1133","simulation_matrix_pool","false","generated_only","false"
"NPC1134","Pax Rusk","veyr_scout","city_24","story_plus_party_scaled","verdance","talk_to_battle","1828","dlg_npc1134","simulation_matrix_pool","false","generated_only","false"
"NPC1135","Quin Voss","relic_hunter","city_25","story_plus_party_scaled","stone","talk_to_battle","1845","dlg_npc1135","simulation_matrix_pool","false","generated_only","false"
"NPC1136","Rhea Rook","prism_student","city_26","story_plus_party_scaled","gale","talk_to_battle","1862","dlg_npc1136","simulation_matrix_pool","false","generated_only","false"
"NPC1137","Senn Fenn","field_medic","city_27","story_plus_party_scaled","spark","talk_to_battle","1879","dlg_npc1137","simulation_matrix_pool","false","generated_only","false"
"NPC1138","Talia Wren","storm_sailor","city_28","story_plus_party_scaled","frost","talk_to_battle","1896","dlg_npc1138","simulation_matrix_pool","false","generated_only","false"
"NPC1139","Uma Pell","archive_duelist","city_29","story_plus_party_scaled","metal","talk_to_battle","1913","dlg_npc1139","simulation_matrix_pool","false","generated_only","false"
"NPC1140","Venn Thane","postgame_master","city_30","story_plus_party_scaled","shade","talk_to_battle","1930","dlg_npc1140","simulation_matrix_pool","false","generated_only","false"
"NPC1141","Wren Silt","route_binder","city_01","story_plus_party_scaled","radiant","talk_to_battle","1947","dlg_npc1141","simulation_matrix_pool","false","generated_only","false"
"NPC1142","Xara Keir","city_binder","city_02","story_plus_party_scaled","mind","talk_to_battle","1964","dlg_npc1142","simulation_matrix_pool","false","generated_only","false"
"NPC1143","Yven Noct","arena_apprentice","city_03","story_plus_party_scaled","echo","talk_to_battle","1981","dlg_npc1143","simulation_matrix_pool","false","generated_only","false"
"NPC1144","Zale Arc","veyr_scout","city_04","story_plus_party_scaled","shade","talk_to_battle","1998","dlg_npc1144","simulation_matrix_pool","false","generated_only","false"
"NPC1145","Ari Holt","relic_hunter","city_05","story_plus_party_scaled","ember","talk_to_battle","2015","dlg_npc1145","simulation_matrix_pool","false","generated_only","false"
"NPC1146","Bela Sol","prism_student","city_06","story_plus_party_scaled","tide","talk_to_battle","2032","dlg_npc1146","simulation_matrix_pool","false","generated_only","false"
"NPC1147","Cato Maren","field_medic","city_07","story_plus_party_scaled","verdance","talk_to_battle","2049","dlg_npc1147","simulation_matrix_pool","false","generated_only","false"
"NPC1148","Dena Tor","storm_sailor","city_08","story_plus_party_scaled","stone","talk_to_battle","2066","dlg_npc1148","simulation_matrix_pool","false","generated_only","false"
"NPC1149","Eron Vale","archive_duelist","city_09","story_plus_party_scaled","gale","talk_to_battle","2083","dlg_npc1149","simulation_matrix_pool","false","generated_only","false"
"NPC1150","Fia Quill","postgame_master","city_10","story_plus_party_scaled","spark","talk_to_battle","2100","dlg_npc1150","simulation_matrix_pool","false","generated_only","false"
"NPC1151","Garr Nox","route_binder","city_11","story_plus_party_scaled","frost","talk_to_battle","2117","dlg_npc1151","simulation_matrix_pool","false","generated_only","false"
"NPC1152","Hale Reed","city_binder","city_12","story_plus_party_scaled","metal","talk_to_battle","2134","dlg_npc1152","simulation_matrix_pool","false","generated_only","false"
"NPC1153","Ira Esh","arena_apprentice","city_13","story_plus_party_scaled","shade","talk_to_battle","2151","dlg_npc1153","simulation_matrix_pool","false","generated_only","false"
"NPC1154","Juno Rusk","veyr_scout","city_14","story_plus_party_scaled","radiant","talk_to_battle","2168","dlg_npc1154","simulation_matrix_pool","false","generated_only","false"
"NPC1155","Kira Voss","relic_hunter","city_15","story_plus_party_scaled","mind","talk_to_battle","2185","dlg_npc1155","simulation_matrix_pool","false","generated_only","false"
"NPC1156","Lio Rook","prism_student","city_16","story_plus_party_scaled","echo","talk_to_battle","2202","dlg_npc1156","simulation_matrix_pool","false","generated_only","false"
"NPC1157","Mira Fenn","field_medic","city_17","story_plus_party_scaled","radiant","talk_to_battle","2219","dlg_npc1157","simulation_matrix_pool","false","generated_only","false"
"NPC1158","Nox Wren","storm_sailor","city_18","story_plus_party_scaled","ember","talk_to_battle","2236","dlg_npc1158","simulation_matrix_pool","false","generated_only","false"
"NPC1159","Oren Pell","archive_duelist","city_19","story_plus_party_scaled","tide","talk_to_battle","2253","dlg_npc1159","simulation_matrix_pool","false","generated_only","false"
"NPC1160","Pax Thane","postgame_master","city_20","story_plus_party_scaled","verdance","talk_to_battle","2270","dlg_npc1160","simulation_matrix_pool","false","generated_only","false"
"NPC1161","Quin Silt","route_binder","city_21","story_plus_party_scaled","stone","talk_to_battle","2287","dlg_npc1161","simulation_matrix_pool","false","generated_only","false"
"NPC1162","Rhea Keir","city_binder","city_22","story_plus_party_scaled","gale","talk_to_battle","2304","dlg_npc1162","simulation_matrix_pool","false","generated_only","false"
"NPC1163","Senn Noct","arena_apprentice","city_23","story_plus_party_scaled","spark","talk_to_battle","2321","dlg_npc1163","simulation_matrix_pool","false","generated_only","false"
"NPC1164","Talia Arc","veyr_scout","city_24","story_plus_party_scaled","frost","talk_to_battle","2338","dlg_npc1164","simulation_matrix_pool","false","generated_only","false"
"NPC1165","Uma Holt","relic_hunter","city_25","story_plus_party_scaled","metal","talk_to_battle","2355","dlg_npc1165","simulation_matrix_pool","false","generated_only","false"
"NPC1166","Venn Sol","prism_student","city_26","story_plus_party_scaled","shade","talk_to_battle","2372","dlg_npc1166","simulation_matrix_pool","false","generated_only","false"
"NPC1167","Wren Maren","field_medic","city_27","story_plus_party_scaled","radiant","talk_to_battle","2389","dlg_npc1167","simulation_matrix_pool","false","generated_only","false"
"NPC1168","Xara Tor","storm_sailor","city_28","story_plus_party_scaled","mind","talk_to_battle","2406","dlg_npc1168","simulation_matrix_pool","false","generated_only","false"
"NPC1169","Yven Vale","archive_duelist","city_29","story_plus_party_scaled","echo","talk_to_battle","2423","dlg_npc1169","simulation_matrix_pool","false","generated_only","false"
"NPC1170","Zale Quill","postgame_master","city_30","story_plus_party_scaled","mind","talk_to_battle","2440","dlg_npc1170","simulation_matrix_pool","false","generated_only","false"
"NPC1171","Ari Nox","route_binder","city_01","story_plus_party_scaled","ember","talk_to_battle","2457","dlg_npc1171","simulation_matrix_pool","false","generated_only","false"
"NPC1172","Bela Reed","city_binder","city_02","story_plus_party_scaled","tide","talk_to_battle","2474","dlg_npc1172","simulation_matrix_pool","false","generated_only","false"
"NPC1173","Cato Esh","arena_apprentice","city_03","story_plus_party_scaled","verdance","talk_to_battle","2491","dlg_npc1173","simulation_matrix_pool","false","generated_only","false"
"NPC1174","Dena Rusk","veyr_scout","city_04","story_plus_party_scaled","stone","talk_to_battle","2508","dlg_npc1174","simulation_matrix_pool","false","generated_only","false"
"NPC1175","Eron Voss","relic_hunter","city_05","story_plus_party_scaled","gale","talk_to_battle","2525","dlg_npc1175","simulation_matrix_pool","false","generated_only","false"
"NPC1176","Fia Rook","prism_student","city_06","story_plus_party_scaled","spark","talk_to_battle","2542","dlg_npc1176","simulation_matrix_pool","false","generated_only","false"
"NPC1177","Garr Fenn","field_medic","city_07","story_plus_party_scaled","frost","talk_to_battle","59","dlg_npc1177","simulation_matrix_pool","false","generated_only","false"
"NPC1178","Hale Wren","storm_sailor","city_08","story_plus_party_scaled","metal","talk_to_battle","76","dlg_npc1178","simulation_matrix_pool","false","generated_only","false"
"NPC1179","Ira Pell","archive_duelist","city_09","story_plus_party_scaled","shade","talk_to_battle","93","dlg_npc1179","simulation_matrix_pool","false","generated_only","false"
"NPC1180","Juno Thane","postgame_master","city_10","story_plus_party_scaled","radiant","talk_to_battle","110","dlg_npc1180","simulation_matrix_pool","false","generated_only","false"
"NPC1181","Kira Silt","route_binder","city_11","story_plus_party_scaled","mind","talk_to_battle","127","dlg_npc1181","simulation_matrix_pool","false","generated_only","false"
"NPC1182","Lio Keir","city_binder","city_12","story_plus_party_scaled","echo","talk_to_battle","144","dlg_npc1182","simulation_matrix_pool","false","generated_only","false"
"NPC1183","Mira Noct","arena_apprentice","city_13","story_plus_party_scaled","echo","talk_to_battle","161","dlg_npc1183","simulation_matrix_pool","false","generated_only","false"
"NPC1184","Nox Arc","veyr_scout","city_14","story_plus_party_scaled","ember","talk_to_battle","178","dlg_npc1184","simulation_matrix_pool","false","generated_only","false"
"NPC1185","Oren Holt","relic_hunter","city_15","story_plus_party_scaled","tide","talk_to_battle","195","dlg_npc1185","simulation_matrix_pool","false","generated_only","false"
"NPC1186","Pax Sol","prism_student","city_16","story_plus_party_scaled","verdance","talk_to_battle","212","dlg_npc1186","simulation_matrix_pool","false","generated_only","false"
"NPC1187","Quin Maren","field_medic","city_17","story_plus_party_scaled","stone","talk_to_battle","229","dlg_npc1187","simulation_matrix_pool","false","generated_only","false"
"NPC1188","Rhea Tor","storm_sailor","city_18","story_plus_party_scaled","gale","talk_to_battle","246","dlg_npc1188","simulation_matrix_pool","false","generated_only","false"
"NPC1189","Senn Vale","archive_duelist","city_19","story_plus_party_scaled","spark","talk_to_battle","263","dlg_npc1189","simulation_matrix_pool","false","generated_only","false"
"NPC1190","Talia Quill","postgame_master","city_20","story_plus_party_scaled","frost","talk_to_battle","280","dlg_npc1190","simulation_matrix_pool","false","generated_only","false"
"NPC1191","Uma Nox","route_binder","city_21","story_plus_party_scaled","metal","talk_to_battle","297","dlg_npc1191","simulation_matrix_pool","false","generated_only","false"
"NPC1192","Venn Reed","city_binder","city_22","story_plus_party_scaled","shade","talk_to_battle","314","dlg_npc1192","simulation_matrix_pool","false","generated_only","false"
"NPC1193","Wren Esh","arena_apprentice","city_23","story_plus_party_scaled","radiant","talk_to_battle","331","dlg_npc1193","simulation_matrix_pool","false","generated_only","false"
"NPC1194","Xara Rusk","veyr_scout","city_24","story_plus_party_scaled","mind","talk_to_battle","348","dlg_npc1194","simulation_matrix_pool","false","generated_only","false"
"NPC1195","Yven Voss","relic_hunter","city_25","story_plus_party_scaled","echo","talk_to_battle","365","dlg_npc1195","simulation_matrix_pool","false","generated_only","false"
"NPC1196","Zale Rook","prism_student","city_26","story_plus_party_scaled","shade","talk_to_battle","382","dlg_npc1196","simulation_matrix_pool","false","generated_only","false"
"NPC1197","Ari Fenn","field_medic","city_27","story_plus_party_scaled","ember","talk_to_battle","399","dlg_npc1197","simulation_matrix_pool","false","generated_only","false"
"NPC1198","Bela Wren","storm_sailor","city_28","story_plus_party_scaled","tide","talk_to_battle","416","dlg_npc1198","simulation_matrix_pool","false","generated_only","false"
"NPC1199","Cato Pell","archive_duelist","city_29","story_plus_party_scaled","verdance","talk_to_battle","433","dlg_npc1199","simulation_matrix_pool","false","generated_only","false"
"NPC1200","Dena Thane","postgame_master","city_30","story_plus_party_scaled","stone","talk_to_battle","450","dlg_npc1200","simulation_matrix_pool","false","generated_only","false"
"NPC1201","Eron Silt","route_binder","city_01","story_plus_party_scaled","gale","talk_to_battle","467","dlg_npc1201","simulation_matrix_pool","false","generated_only","false"
"NPC1202","Fia Keir","city_binder","city_02","story_plus_party_scaled","spark","talk_to_battle","484","dlg_npc1202","simulation_matrix_pool","false","generated_only","false"
"NPC1203","Garr Noct","arena_apprentice","city_03","story_plus_party_scaled","frost","talk_to_battle","501","dlg_npc1203","simulation_matrix_pool","false","generated_only","false"
"NPC1204","Hale Arc","veyr_scout","city_04","story_plus_party_scaled","metal","talk_to_battle","518","dlg_npc1204","simulation_matrix_pool","false","generated_only","false"
"NPC1205","Ira Holt","relic_hunter","city_05","story_plus_party_scaled","shade","talk_to_battle","535","dlg_npc1205","simulation_matrix_pool","false","generated_only","false"
"NPC1206","Juno Sol","prism_student","city_06","story_plus_party_scaled","radiant","talk_to_battle","552","dlg_npc1206","simulation_matrix_pool","false","generated_only","false"
"NPC1207","Kira Maren","field_medic","city_07","story_plus_party_scaled","mind","talk_to_battle","569","dlg_npc1207","simulation_matrix_pool","false","generated_only","false"
"NPC1208","Lio Tor","storm_sailor","city_08","story_plus_party_scaled","echo","talk_to_battle","586","dlg_npc1208","simulation_matrix_pool","false","generated_only","false"
"NPC1209","Mira Vale","archive_duelist","city_09","story_plus_party_scaled","radiant","talk_to_battle","603","dlg_npc1209","simulation_matrix_pool","false","generated_only","false"
"NPC1210","Nox Quill","postgame_master","city_10","story_plus_party_scaled","ember","talk_to_battle","620","dlg_npc1210","simulation_matrix_pool","false","generated_only","false"
"NPC1211","Oren Nox","route_binder","city_11","story_plus_party_scaled","tide","talk_to_battle","637","dlg_npc1211","simulation_matrix_pool","false","generated_only","false"
"NPC1212","Pax Reed","city_binder","city_12","story_plus_party_scaled","verdance","talk_to_battle","654","dlg_npc1212","simulation_matrix_pool","false","generated_only","false"
"NPC1213","Quin Esh","arena_apprentice","city_13","story_plus_party_scaled","stone","talk_to_battle","671","dlg_npc1213","simulation_matrix_pool","false","generated_only","false"
"NPC1214","Rhea Rusk","veyr_scout","city_14","story_plus_party_scaled","gale","talk_to_battle","688","dlg_npc1214","simulation_matrix_pool","false","generated_only","false"
"NPC1215","Senn Voss","relic_hunter","city_15","story_plus_party_scaled","spark","talk_to_battle","705","dlg_npc1215","simulation_matrix_pool","false","generated_only","false"
"NPC1216","Talia Rook","prism_student","city_16","story_plus_party_scaled","frost","talk_to_battle","722","dlg_npc1216","simulation_matrix_pool","false","generated_only","false"
"NPC1217","Uma Fenn","field_medic","city_17","story_plus_party_scaled","metal","talk_to_battle","739","dlg_npc1217","simulation_matrix_pool","false","generated_only","false"
"NPC1218","Venn Wren","storm_sailor","city_18","story_plus_party_scaled","shade","talk_to_battle","756","dlg_npc1218","simulation_matrix_pool","false","generated_only","false"
"NPC1219","Wren Pell","archive_duelist","city_19","story_plus_party_scaled","radiant","talk_to_battle","773","dlg_npc1219","simulation_matrix_pool","false","generated_only","false"
"NPC1220","Xara Thane","postgame_master","city_20","story_plus_party_scaled","mind","talk_to_battle","790","dlg_npc1220","simulation_matrix_pool","false","generated_only","false"
"NPC1221","Yven Silt","route_binder","city_21","story_plus_party_scaled","echo","talk_to_battle","807","dlg_npc1221","simulation_matrix_pool","false","generated_only","false"
"NPC1222","Zale Keir","city_binder","city_22","story_plus_party_scaled","mind","talk_to_battle","824","dlg_npc1222","simulation_matrix_pool","false","generated_only","false"
"NPC1223","Ari Noct","arena_apprentice","city_23","story_plus_party_scaled","ember","talk_to_battle","841","dlg_npc1223","simulation_matrix_pool","false","generated_only","false"
"NPC1224","Bela Arc","veyr_scout","city_24","story_plus_party_scaled","tide","talk_to_battle","858","dlg_npc1224","simulation_matrix_pool","false","generated_only","false"
"NPC1225","Cato Holt","relic_hunter","city_25","story_plus_party_scaled","verdance","talk_to_battle","875","dlg_npc1225","simulation_matrix_pool","false","generated_only","false"
"NPC1226","Dena Sol","prism_student","city_26","story_plus_party_scaled","stone","talk_to_battle","892","dlg_npc1226","simulation_matrix_pool","false","generated_only","false"
"NPC1227","Eron Maren","field_medic","city_27","story_plus_party_scaled","gale","talk_to_battle","909","dlg_npc1227","simulation_matrix_pool","false","generated_only","false"
"NPC1228","Fia Tor","storm_sailor","city_28","story_plus_party_scaled","spark","talk_to_battle","926","dlg_npc1228","simulation_matrix_pool","false","generated_only","false"
"NPC1229","Garr Vale","archive_duelist","city_29","story_plus_party_scaled","frost","talk_to_battle","943","dlg_npc1229","simulation_matrix_pool","false","generated_only","false"
"NPC1230","Hale Quill","postgame_master","city_30","story_plus_party_scaled","metal","talk_to_battle","960","dlg_npc1230","simulation_matrix_pool","false","generated_only","false"
"NPC1231","Ira Nox","route_binder","city_01","story_plus_party_scaled","shade","talk_to_battle","977","dlg_npc1231","simulation_matrix_pool","false","generated_only","false"
"NPC1232","Juno Reed","city_binder","city_02","story_plus_party_scaled","radiant","talk_to_battle","994","dlg_npc1232","simulation_matrix_pool","false","generated_only","false"
"NPC1233","Kira Esh","arena_apprentice","city_03","story_plus_party_scaled","mind","talk_to_battle","1011","dlg_npc1233","simulation_matrix_pool","false","generated_only","false"
"NPC1234","Lio Rusk","veyr_scout","city_04","story_plus_party_scaled","echo","talk_to_battle","1028","dlg_npc1234","simulation_matrix_pool","false","generated_only","false"
"NPC1235","Mira Voss","relic_hunter","city_05","story_plus_party_scaled","echo","talk_to_battle","1045","dlg_npc1235","simulation_matrix_pool","false","generated_only","false"
"NPC1236","Nox Rook","prism_student","city_06","story_plus_party_scaled","ember","talk_to_battle","1062","dlg_npc1236","simulation_matrix_pool","false","generated_only","false"
"NPC1237","Oren Fenn","field_medic","city_07","story_plus_party_scaled","tide","talk_to_battle","1079","dlg_npc1237","simulation_matrix_pool","false","generated_only","false"
"NPC1238","Pax Wren","storm_sailor","city_08","story_plus_party_scaled","verdance","talk_to_battle","1096","dlg_npc1238","simulation_matrix_pool","false","generated_only","false"
"NPC1239","Quin Pell","archive_duelist","city_09","story_plus_party_scaled","stone","talk_to_battle","1113","dlg_npc1239","simulation_matrix_pool","false","generated_only","false"
"NPC1240","Rhea Thane","postgame_master","city_10","story_plus_party_scaled","gale","talk_to_battle","1130","dlg_npc1240","simulation_matrix_pool","false","generated_only","false"
"NPC1241","Senn Silt","route_binder","city_11","story_plus_party_scaled","spark","talk_to_battle","1147","dlg_npc1241","simulation_matrix_pool","false","generated_only","false"
"NPC1242","Talia Keir","city_binder","city_12","story_plus_party_scaled","frost","talk_to_battle","1164","dlg_npc1242","simulation_matrix_pool","false","generated_only","false"
"NPC1243","Uma Noct","arena_apprentice","city_13","story_plus_party_scaled","metal","talk_to_battle","1181","dlg_npc1243","simulation_matrix_pool","false","generated_only","false"
"NPC1244","Venn Arc","veyr_scout","city_14","story_plus_party_scaled","shade","talk_to_battle","1198","dlg_npc1244","simulation_matrix_pool","false","generated_only","false"
"NPC1245","Wren Holt","relic_hunter","city_15","story_plus_party_scaled","radiant","talk_to_battle","1215","dlg_npc1245","simulation_matrix_pool","false","generated_only","false"
"NPC1246","Xara Sol","prism_student","city_16","story_plus_party_scaled","mind","talk_to_battle","1232","dlg_npc1246","simulation_matrix_pool","false","generated_only","false"
"NPC1247","Yven Maren","field_medic","city_17","story_plus_party_scaled","echo","talk_to_battle","1249","dlg_npc1247","simulation_matrix_pool","false","generated_only","false"
"NPC1248","Zale Tor","storm_sailor","city_18","story_plus_party_scaled","shade","talk_to_battle","1266","dlg_npc1248","simulation_matrix_pool","false","generated_only","false"
"NPC1249","Ari Vale","archive_duelist","city_19","story_plus_party_scaled","ember","talk_to_battle","1283","dlg_npc1249","simulation_matrix_pool","false","generated_only","false"
"NPC1250","Bela Quill","postgame_master","city_20","story_plus_party_scaled","tide","talk_to_battle","1300","dlg_npc1250","simulation_matrix_pool","false","generated_only","false"
"NPC1251","Cato Nox","route_binder","city_21","story_plus_party_scaled","verdance","talk_to_battle","1317","dlg_npc1251","simulation_matrix_pool","false","generated_only","false"
"NPC1252","Dena Reed","city_binder","city_22","story_plus_party_scaled","stone","talk_to_battle","1334","dlg_npc1252","simulation_matrix_pool","false","generated_only","false"
"NPC1253","Eron Esh","arena_apprentice","city_23","story_plus_party_scaled","gale","talk_to_battle","1351","dlg_npc1253","simulation_matrix_pool","false","generated_only","false"
"NPC1254","Fia Rusk","veyr_scout","city_24","story_plus_party_scaled","spark","talk_to_battle","1368","dlg_npc1254","simulation_matrix_pool","false","generated_only","false"
"NPC1255","Garr Voss","relic_hunter","city_25","story_plus_party_scaled","frost","talk_to_battle","1385","dlg_npc1255","simulation_matrix_pool","false","generated_only","false"
"NPC1256","Hale Rook","prism_student","city_26","story_plus_party_scaled","metal","talk_to_battle","1402","dlg_npc1256","simulation_matrix_pool","false","generated_only","false"
"NPC1257","Ira Fenn","field_medic","city_27","story_plus_party_scaled","shade","talk_to_battle","1419","dlg_npc1257","simulation_matrix_pool","false","generated_only","false"
"NPC1258","Juno Wren","storm_sailor","city_28","story_plus_party_scaled","radiant","talk_to_battle","1436","dlg_npc1258","simulation_matrix_pool","false","generated_only","false"
"NPC1259","Kira Pell","archive_duelist","city_29","story_plus_party_scaled","mind","talk_to_battle","1453","dlg_npc1259","simulation_matrix_pool","false","generated_only","false"
"NPC1260","Lio Thane","postgame_master","city_30","story_plus_party_scaled","echo","talk_to_battle","1470","dlg_npc1260","simulation_matrix_pool","false","generated_only","false"
"NPC1261","Mira Silt","route_binder","city_01","story_plus_party_scaled","radiant","talk_to_battle","1487","dlg_npc1261","simulation_matrix_pool","false","generated_only","false"
"NPC1262","Nox Keir","city_binder","city_02","story_plus_party_scaled","ember","talk_to_battle","1504","dlg_npc1262","simulation_matrix_pool","false","generated_only","false"
"NPC1263","Oren Noct","arena_apprentice","city_03","story_plus_party_scaled","tide","talk_to_battle","1521","dlg_npc1263","simulation_matrix_pool","false","generated_only","false"
"NPC1264","Pax Arc","veyr_scout","city_04","story_plus_party_scaled","verdance","talk_to_battle","1538","dlg_npc1264","simulation_matrix_pool","false","generated_only","false"
"NPC1265","Quin Holt","relic_hunter","city_05","story_plus_party_scaled","stone","talk_to_battle","1555","dlg_npc1265","simulation_matrix_pool","false","generated_only","false"
"NPC1266","Rhea Sol","prism_student","city_06","story_plus_party_scaled","gale","talk_to_battle","1572","dlg_npc1266","simulation_matrix_pool","false","generated_only","false"
"NPC1267","Senn Maren","field_medic","city_07","story_plus_party_scaled","spark","talk_to_battle","1589","dlg_npc1267","simulation_matrix_pool","false","generated_only","false"
"NPC1268","Talia Tor","storm_sailor","city_08","story_plus_party_scaled","frost","talk_to_battle","1606","dlg_npc1268","simulation_matrix_pool","false","generated_only","false"
"NPC1269","Uma Vale","archive_duelist","city_09","story_plus_party_scaled","metal","talk_to_battle","1623","dlg_npc1269","simulation_matrix_pool","false","generated_only","false"
"NPC1270","Venn Quill","postgame_master","city_10","story_plus_party_scaled","shade","talk_to_battle","1640","dlg_npc1270","simulation_matrix_pool","false","generated_only","false"
"NPC1271","Wren Nox","route_binder","city_11","story_plus_party_scaled","radiant","talk_to_battle","1657","dlg_npc1271","simulation_matrix_pool","false","generated_only","false"
"NPC1272","Xara Reed","city_binder","city_12","story_plus_party_scaled","mind","talk_to_battle","1674","dlg_npc1272","simulation_matrix_pool","false","generated_only","false"
"NPC1273","Yven Esh","arena_apprentice","city_13","story_plus_party_scaled","echo","talk_to_battle","1691","dlg_npc1273","simulation_matrix_pool","false","generated_only","false"
"NPC1274","Zale Rusk","veyr_scout","city_14","story_plus_party_scaled","mind","talk_to_battle","1708","dlg_npc1274","simulation_matrix_pool","false","generated_only","false"
"NPC1275","Ari Voss","relic_hunter","city_15","story_plus_party_scaled","ember","talk_to_battle","1725","dlg_npc1275","simulation_matrix_pool","false","generated_only","false"
"NPC1276","Bela Rook","prism_student","city_16","story_plus_party_scaled","tide","talk_to_battle","1742","dlg_npc1276","simulation_matrix_pool","false","generated_only","false"
"NPC1277","Cato Fenn","field_medic","city_17","story_plus_party_scaled","verdance","talk_to_battle","1759","dlg_npc1277","simulation_matrix_pool","false","generated_only","false"
"NPC1278","Dena Wren","storm_sailor","city_18","story_plus_party_scaled","stone","talk_to_battle","1776","dlg_npc1278","simulation_matrix_pool","false","generated_only","false"
"NPC1279","Eron Pell","archive_duelist","city_19","story_plus_party_scaled","gale","talk_to_battle","1793","dlg_npc1279","simulation_matrix_pool","false","generated_only","false"
"NPC1280","Fia Thane","postgame_master","city_20","story_plus_party_scaled","spark","talk_to_battle","1810","dlg_npc1280","simulation_matrix_pool","false","generated_only","false"
"NPC1281","Garr Silt","route_binder","city_21","story_plus_party_scaled","frost","talk_to_battle","1827","dlg_npc1281","simulation_matrix_pool","false","generated_only","false"
